fecha;codruta;tipoleche;peso;temp;acidez;ph;densidad;est;mg;prot;lactosa;caseina
16/04/2017;29;VACA;9020;5;15;6,8;1,03;11,94;3,33;3,1;4,7;2,18
16/04/2017;41;CABRA;8500;4,6;14;6,83;1,032;13,54;4,59;3,38;4,84;2,6
16/04/2017;32;VACA;23420;5;15;6,76;1,03;12,05;3,34;3,11;4,8;2,2
16/04/2017;43;OVEJA;5160;6;19;6,8;1,036;16,79;5,57;5,45;5;4,34
16/04/2017;25;VACA;25040;5,6;15;6,78;1,03;12,56;3,58;3,26;4,93;2,33
16/04/2017;42;OVEJA;8840;5;18;6,78;1,036;16,24;5,12;5,29;5,1;4,18
16/04/2017;38;CABRA;1200;4;13;6,77;1,032;13,47;4,66;3,39;4,68;2,61
16/04/2017;38;OVEJA;6980;4,6;19;6,8;1,036;16,76;6,09;4,58;5,19;3,75
16/04/2017;39;CABRA;2080;5;14;6,82;1,032;13,65;4,74;3,3;4,83;2,51
16/04/2017;1;CABRA;25760;4,5;14;6,81;1,032;14,03;5,03;3,46;4,77;2,59
16/04/2017;1;CABRA;25220;3,8;14;6,83;1,032;13,49;4,51;3,49;4,8;2,63
17/04/2017;21;VACA;28320;3,4;15;6,82;1,03;12,47;3,44;3,26;4,95;2,3
17/04/2017;22;VACA;28440;5,5;15;6,82;1,03;12,46;3,49;3,24;4,95;2,32
17/04/2017;18;VACA;24900;6,5;15;6,8;1,03;12,44;3,23;3,45;5,01;2,49
17/04/2017;18;VACA;25820;6,3;15;6,82;1,03;12,19;3,17;3,27;4,96;2,31
17/04/2017;50;OVEJA;13840;4,6;22;6,75;1,036;17,78;6,71;5,35;4,9;4,15
17/04/2017;42;CABRA;1860;5,3;14;6,8;1,032;13,7;4,63;3,56;4,74;2,7
17/04/2017;42;OVEJA;5120;5,4;20;6,79;1,036;17,97;6,96;5,46;4,83;4,25
17/04/2017;40;CABRA;5360;5,6;14;6,84;1,032;13,98;4,93;3,42;4,86;2,65
17/04/2017;43;CABRA;7020;5,2;14;6,83;1,032;13,11;4,22;3,46;4,76;2,61
17/04/2017;32;VACA;25340;4;16;6,8;1,03;12,29;3,35;3,23;4,99;2,29
17/04/2017;39;OVEJA;9500;6;19;6,8;1,036;16,98;6,37;4,89;4,87;3,89
17/04/2017;26;VACA;7680;5;15;6,8;1,03;11,92;3,11;3,1;4,85;2,18
17/04/2017;25;VACA;24100;5;15;6,8;1,03;13,02;3,98;3,35;4,85;2,38
17/04/2017;37;CABRA;3680;5;14;6,8;1,032;13,47;4,58;3,45;4,74;2,63
17/04/2017;18;VACA;24840;6;15;6,82;1,03;12,77;3,47;3,51;4,98;2,49
17/04/2017;38;CABRA;8340;3,5;14;6,84;1,032;13,21;4,38;3,45;4,7;2,59
17/04/2017;38;OVEJA;3720;5,7;20;6,8;1,036;16,17;5,48;5,17;4,93;4,04
17/04/2017;1;OVEJA;3160;7;21;6,78;1,036;16,9;6,34;5,14;4,7;3,99
18/04/2017;18;VACA;23880;5,8;15;6,82;1,03;12,25;3,24;3,28;4,96;2,3
18/04/2017;45;CABRA;11680;4;15;6,8;1,032;13,33;4,4;3,46;4,79;2,61
18/04/2017;42;OVEJA;6520;5;20;6,8;1,036;18,22;7,25;5,23;4,81;4,12
18/04/2017;42;CABRA;4400;6;14;6,82;1,032;13,57;4,61;3,49;4,67;2,67
18/04/2017;36;CABRA;14100;6;14;6,82;1,032;14,06;5,03;3,47;4,74;2,69
18/04/2017;1;CABRA;25220;6;14;6,8;1,032;13,92;4,97;3,45;4,76;2,57
18/04/2017;1;CABRA;24780;5;14;6,82;1,032;13,33;4,38;3,55;4,7;2,64
18/04/2017;1;CABRA;25020;5;14;6,82;1,032;13,36;4,47;3,48;4,73;2,59
18/04/2017;21;VACA;25280;4,4;15;6,82;1,03;12,37;3,38;3,24;4,96;2,32
18/04/2017;18;VACA;25360;5,3;15;6,79;1,03;12,4;3,16;3,48;4,97;2,49
18/04/2017;18;VACA;25500;6;15;6,82;1,03;12,49;3,21;3,5;5,03;2,48
18/04/2017;18;VACA;25160;5,2;15;6,8;1,03;12,3;3,49;3,05;4,95;2,16
18/04/2017;22;VACA;27900;5,6;15;6,81;1,03;12,49;3,51;3,24;4,96;2,31
18/04/2017;24;VACA;16860;6;15;6,81;1,03;12,14;3,44;3,09;4,82;2,19
18/04/2017;24;VACA;7760;5,5;15;6,8;1,03;12,04;3,2;3,17;4,9;2,19
18/04/2017;26;VACA;5280;4,4;15;6,82;1,03;11,78;3,07;3,04;4,81;2,1
18/04/2017;40;OVEJA;4720;5,5;19;6,83;1,036;17,54;6,83;4,96;4,84;3,9
18/04/2017;41;CABRA;8660;4,3;14;6,82;1,032;13,56;4,6;3,35;4,86;2,55
18/04/2017;32;VACA;23860;5,8;16;6,8;1,03;12,05;3,33;3,11;4,83;2,21
18/04/2017;43;OVEJA;5000;5,5;20;6,84;1,036;16,87;5,6;5,59;4,95;4,4
18/04/2017;18;VACA;25420;4,3;15;6,82;1,03;12,24;3,2;3,29;4,98;2,36
18/04/2017;25;VACA;25160;5,5;16;6,8;1,03;12,58;3,61;3,25;4,95;2,35
18/04/2017;42;OVEJA;8960;4;19;6,8;1,036;16,17;5,05;5,27;5,12;4,15
18/04/2017;42;CABRA;5440;5;14;6,84;1,032;13,95;4,88;3,42;4,93;2,6
18/04/2017;39;CABRA;3620;6,5;15;6,81;1,032;14,31;5,14;3,51;4,84;2,71
18/04/2017;38;CABRA;1240;6,8;15;6,82;1,032;13,43;4,49;3,43;4,79;2,64
18/04/2017;38;OVEJA;8380;5,5;19;6,82;1,036;16,51;5,8;4,56;5,22;3,71
18/04/2017;1;CABRA;25120;4,1;15;6,8;1,032;13,77;4,81;3,44;4,76;2,54
18/04/2017;18;VACA;25260;5;17;6,79;1,03;12,36;3,11;3,48;5,01;2,46
18/04/2017;1;CABRA;25500;5,5;14;6,82;1,032;13,75;4,77;3,47;4,77;2,6
19/04/2017;1;CABRA;16980;4,3;14;6,83;1,032;13,23;4,35;3,53;4,64;2,63
19/04/2017;1;CABRA;7700;4;14;6,82;1,032;13,3;4,37;3,54;4,68;2,66
19/04/2017;21;VACA;25920;4,4;15;6,82;1,03;12,39;3,38;3,24;4,96;2,31
19/04/2017;1;CABRA;12580;7;15;6,78;1,032;13,66;4,66;3,41;4,83;2,55
19/04/2017;50;OVEJA;13760;4,6;21;6,75;1,036;17,71;6,62;5,36;4,9;4,16
19/04/2017;42;CABRA;2940;6;14;6,82;1,032;13,75;4,75;3,49;4,74;2,65
19/04/2017;42;OVEJA;4860;5,5;19;6,8;1,036;18,05;7,1;5,38;4,79;4,19
19/04/2017;40;CABRA;5080;5,5;14;6,82;1,032;13,88;4,89;3,35;4,83;2,57
19/04/2017;18;VACA;26220;5,7;16;6,74;1,03;12,57;3,32;3,48;5,01;2,46
19/04/2017;18;VACA;26760;5,3;16;6,74;1,03;12,46;3,25;3,48;5,01;2,51
19/04/2017;43;CABRA;5680;6,6;14;6,82;1,032;13,21;4,33;3,49;4,72;2,62
19/04/2017;32;VACA;25340;4;15;6,8;1,03;12,46;3,56;3,2;4,95;2,3
19/04/2017;26;VACA;7640;4,7;15;6,78;1,03;12,01;3,24;3,08;4,82;2,14
19/04/2017;25;VACA;24320;7;15;6,8;1,03;13,1;4,04;3,36;4,86;2,41
19/04/2017;45;CABRA;12020;6,6;14;6,81;1,032;13,27;4,37;3,43;4,78;2,62
19/04/2017;1;OVEJA;3200;5,6;19;6,76;1,036;17,01;6,29;5,07;4,83;3,98
19/04/2017;39;OVEJA;9340;6;19;6,8;1,036;16,87;6,26;4,92;4,89;3,92
19/04/2017;42;CABRA;2400;4,2;13;6,86;1,032;13,33;4,57;3,35;4,69;2,51
19/04/2017;38;CABRA;7860;5,9;14;6,81;1,032;13,34;4,58;3,43;4,65;2,56
19/04/2017;38;OVEJA;5180;4,8;19;6,81;1,036;16,63;5,88;5,17;4,91;4,02
19/04/2017;1;CABRA;25920;4,4;14;6,82;1,032;13,74;4,83;3,42;4,76;2,51
19/04/2017;37;CABRA;4480;5,8;14;6,84;1,032;13,38;4,52;3,43;4,72;2,61
19/04/2017;36;CABRA;12360;4,5;14;6,81;1,032;13,9;5,03;3,35;4,68;2,54
19/04/2017;1;CABRA;25660;4;15;6,8;1,032;13,81;4,92;3,41;4,73;2,51
20/04/2017;21;VACA;28080;3,8;15;6,79;1,03;12,43;3,43;3,24;4,97;2,3
20/04/2017;18;VACA;25380;6,4;15;6,78;1,03;12,34;3,08;3,5;5,02;2,51
20/04/2017;18;VACA;25760;5,5;16;6,76;1,03;11,9;3,23;2,95;4,86;3,71
20/04/2017;40;OVEJA;7680;4,8;19;6,82;1,036;17,77;6,98;5,05;4,91;3,98
20/04/2017;24;VACA;13200;4,5;15;6,82;1,03;12,11;3,41;3,05;4,82;2,16
20/04/2017;24;VACA;6140;3,8;15;6,82;1,03;12,12;3,24;3,17;4,93;2,22
20/04/2017;26;VACA;6360;4;15;6,78;1,03;12,13;3,29;3,13;4,81;2,18
20/04/2017;41;CABRA;8540;4;14;6,82;1,032;13,54;4,59;3,34;4,88;2,56
20/04/2017;32;VACA;23940;5,4;15;6,79;1,03;12,12;3,35;3,12;4,83;2,21
20/04/2017;18;VACA;25680;5;16;6,76;1,03;12,54;3,31;3,49;4,99;2,5
20/04/2017;43;OVEJA;5040;5;20;6,82;1,036;16,86;5,63;5,52;4,94;4,35
20/04/2017;42;OVEJA;9120;6,5;19;6,82;1,036;16,37;5,31;5,23;5,08;4,11
20/04/2017;25;VACA;25140;5,5;15;6,78;1,03;12,65;3,66;3,24;4,93;2,33
20/04/2017;39;CABRA;2860;6;14;6,81;1,032;14,2;5,04;3,47;4,9;2,68
20/04/2017;38;CABRA;1480;6;14;6,84;1,032;13,51;4,64;3,43;4,69;2,62
20/04/2017;38;OVEJA;7380;5,2;20;6,8;1,036;16,66;6,03;4,54;5,17;3,68
20/04/2017;1;CABRA;25460;4,3;14;6,81;1,032;13,68;4,83;3,4;4,73;2,49
20/04/2017;1;CABRA;25300;4,5;14;6,84;1,032;13,2;4,29;3,55;4,67;2,67
21/04/2017;21;VACA;28440;4,2;15;6,84;1,03;12,29;3,33;3,22;4,95;2,29
21/04/2017;50;OVEJA;13680;4,5;21;6,77;1,036;17,72;6,62;5,33;4,94;4,17
21/04/2017;42;CABRA;6160;4,5;14;6,82;1,032;14,09;5,03;3,42;4,87;2,61
21/04/2017;42;OVEJA;4940;5;20;6,78;1,036;18,19;7,19;5,46;4,75;4,25
21/04/2017;40;CABRA;4840;5;13;6,82;1,032;13,88;4,85;3,36;4,87;2,6
21/04/2017;18;VACA;25980;6,2;16;6,77;1,03;12,51;3,29;3,49;5;2,51
21/04/2017;32;VACA;25220;3,6;15;6,8;1,03;12,46;3,51;3,21;4,95;2,33
21/04/2017;39;OVEJA;9240;5,9;18;6,79;1,036;17,29;6,49;5,04;4,92;4,04
21/04/2017;1;CABRA;25000;4,2;14;6,82;1,032;14,1;5,08;3,49;4,77;2,61
21/04/2017;25;VACA;9040;5,5;15;6,78;1,03;13,27;4,16;3,4;4,88;2,44
21/04/2017;18;VACA;25680;6,5;16;6,77;1,03;12,54;3,34;3,47;4,98;2,47
21/04/2017;45;CABRA;11520;6;14;6,78;1,032;13,26;4,35;3,42;4,8;2,59
21/04/2017;1;OVEJA;4020;6;22;6,75;1,036;16,07;5,83;4,79;4,6;3,65
21/04/2017;37;CABRA;3400;4;14;6,82;1,032;13,72;4,76;3,49;4,74;2,67
21/04/2017;42;OVEJA;5940;5;20;6,8;1,036;19,08;8,01;5,31;4,79;4,22
21/04/2017;42;CABRA;4500;4;14;6,8;1,032;13,63;4,62;3,47;4,74;2,66
21/04/2017;38;CABRA;8600;5;14;6,77;1,032;13,5;4,66;3,43;4,69;2,57
21/04/2017;38;OVEJA;4840;5;18;6,77;1,036;16,65;5,92;5,18;4,85;4,03
21/04/2017;24;VACA;14280;5;15;6,8;1,03;12,05;3,3;3,11;4,88;2,23
21/04/2017;26;VACA;6680;5;15;6,8;1,03;12,07;3,25;3,08;4,89;2,17
21/04/2017;43;CABRA;6560;5,2;14;6,76;1,032;13,3;4,24;3,54;4,82;2,71
21/04/2017;36;CABRA;15720;5,8;14;6,8;1,032;14,2;5,2;3,48;4,69;2,65
21/04/2017;1;CABRA;26320;3,8;14;6,82;1,032;14,11;5,14;3,4;4,8;2,53
22/04/2017;1;CABRA;25200;4,8;14;6,8;1,032;13,47;4,54;3,49;4,74;2,57
22/04/2017;18;VACA;26140;6,8;17;6,75;1,03;12,59;3,31;3,5;4,99;2,47
22/04/2017;21;VACA;28520;3,7;15;6,79;1,03;12,41;3,37;3,27;4,98;2,32
22/04/2017;18;VACA;25820;5,9;16;6,76;1,03;12,57;3,29;3,48;5;2,48
22/04/2017;1;CABRA;12940;6;14;6,8;1,032;13,57;4,57;3,42;4,83;2,57
22/04/2017;40;OVEJA;6200;4;19;6,8;1,036;18,42;7,38;5,34;4,78;4,13
22/04/2017;41;CABRA;8380;6;14;6,84;1,032;13,56;4,55;3,34;4,9;2,56
22/04/2017;32;VACA;23780;6;16;6,75;1,03;12,18;3,38;3,15;4,86;2,2
22/04/2017;24;VACA;15220;5,3;15;6,8;1,03;12,15;3,43;3,09;4,85;2,17
22/04/2017;24;VACA;4780;4,7;15;6,8;1,03;12,14;3,16;3,22;4,97;2,27
22/04/2017;26;VACA;6740;4,3;15;6,81;1,03;12,11;3,31;3,07;4,87;2,15
22/04/2017;43;OVEJA;4460;5,8;18;6,77;1,036;17,28;5,96;5,52;4,98;4,37
22/04/2017;42;OVEJA;8500;4,5;18;6,78;1,036;16,53;5,41;5,26;5,07;4,14
22/04/2017;25;VACA;24640;3,8;15;6,79;1,03;12,76;3,71;3,27;4,96;2,34
22/04/2017;38;CABRA;1280;4;14;6,78;1,032;13,68;4,78;3,44;4,68;2,63
22/04/2017;38;OVEJA;7960;5;20;6,77;1,036;16,91;6,17;4,64;5,19;3,74
22/04/2017;1;CABRA;25840;4,2;14;6,82;1,032;13,9;4,92;3,41;4,77;2,51
22/04/2017;39;OVEJA;8260;5;20;6,78;1,036;17,36;6,43;5,29;4,72;4,09
22/04/2017;39;CABRA;2260;6;14;6,8;1,032;14,37;5,24;3,39;4,88;2,58
22/04/2017;1;CABRA;25820;3,8;14;6,82;1,032;13,97;4,99;3,45;4,76;2,54
22/04/2017;1;CABRA;25580;3,2;14;6,83;1,032;13,21;4,33;3,47;4,67;2,57
23/04/2017;18;VACA;26200;5,2;16;6,78;1,03;12,45;3,19;3,5;4,92;2,45
23/04/2017;21;VACA;28500;4;15;6,82;1,03;12,37;3,32;3,27;4,97;2,32
23/04/2017;26;VACA;6580;4,5;15;6,8;1,03;11,9;3,12;3,07;4,88;2,13
23/04/2017;50;OVEJA;13500;4,6;21;6,75;1,036;17,72;6,6;5,39;4,9;4,21
23/04/2017;40;CABRA;5180;5,1;14;6,81;1,032;13,94;4,87;3,42;4,83;2,62
23/04/2017;43;CABRA;5940;5,2;14;6,8;1,032;13,63;4,76;3,49;4,65;2,56
23/04/2017;42;CABRA;2380;5;14;6,82;1,032;13,8;4,69;3,6;4,69;2,74
23/04/2017;42;OVEJA;6060;5,7;19;6,77;1,036;18,31;7,23;5,53;4,77;4,32
23/04/2017;32;VACA;24440;5,5;16;6,75;1,03;12,44;3,46;3,24;4,97;2,29
23/04/2017;39;OVEJA;9240;5,4;20;6,77;1,036;17,4;6,6;5,08;4,89;4,04
23/04/2017;25;VACA;23600;5,9;16;6,8;1,03;13,11;4,08;3,33;4,82;2,38
23/04/2017;38;CABRA;7400;5,4;14;6,81;1,032;13,85;4,89;3,44;4,78;2,57
23/04/2017;38;OVEJA;4780;5,1;20;6,78;1,036;16,67;5,9;5,24;4,85;4,08
23/04/2017;1;OVEJA;3900;5,5;19;6,79;1,036;17,04;6,3;5,03;4,93;3,92
23/04/2017;45;CABRA;11880;6,4;14;6,82;1,032;13,41;4,5;3,42;4,78;2,6
23/04/2017;37;CABRA;3780;6,1;13;6,84;1,032;13,74;4,81;3,5;4,68;2,66
23/04/2017;1;CABRA;25640;4,5;14;6,81;1,032;13,83;4,92;3,41;4,73;2,52
23/04/2017;18;VACA;25420;5,6;15;6,8;1,03;12,06;3,08;3,26;4,96;2,3
23/04/2017;18;VACA;25080;5;15;6,81;1,03;12,56;3,26;3,49;5;2,49
23/04/2017;18;VACA;25040;5,6;15;6,8;1,03;12,47;3,35;3,46;4,91;2,45
23/04/2017;42;OVEJA;6580;5;20;6,78;1,036;19,03;8,09;5,35;4,71;4,17
23/04/2017;42;CABRA;4320;4,6;14;6,81;1,032;13,74;4,81;3,43;4,69;2,61
24/04/2017;22;VACA;26940;5,5;15;6,82;1,03;12,48;3,54;3,2;4,9;2,29
24/04/2017;21;VACA;28520;3;15;6,83;1,03;12,37;3,33;3,25;4,99;2,33
24/04/2017;20;VACA;26000;5,5;15;6,81;1,03;12,3;3,27;3,24;4,98;2,32
24/04/2017;23;VACA;22840;6;15;6,82;1,03;12,66;3,66;3,24;4,95;2,32
24/04/2017;24;VACA;13400;4,7;15;6,82;1,03;12,14;3,41;3,12;4,83;2,2
24/04/2017;24;VACA;7320;4,6;15;6,82;1,03;12,12;3,13;3,24;4,98;2,29
24/04/2017;26;VACA;5520;4,4;15;6,8;1,03;11,86;3,05;3,12;4,87;2,18
24/04/2017;40;OVEJA;8400;5,3;20;6,77;1,036;17,82;6,96;5,15;4,89;4,04
24/04/2017;41;CABRA;4240;5,5;14;6,8;1,032;13,56;4,59;3,36;4,87;NA
24/04/2017;32;VACA;23760;6,1;15;6,82;1,03;12,05;3,3;3,14;4,83;2,2
24/04/2017;43;OVEJA;5260;5,6;20;6,8;1,036;17,09;5,96;5,52;4,9;4,39
24/04/2017;25;VACA;24500;5,8;15;6,8;1,03;12,57;3,6;3,26;4,93;2,36
24/04/2017;42;OVEJA;8900;5,8;20;6,77;1,036;16,57;5,43;5,35;5,01;4,22
24/04/2017;42;CABRA;6280;5,4;14;6,78;1,032;13,81;4,75;3,42;4,89;2,58
24/04/2017;38;CABRA;1380;4;15;6,8;1,032;13,56;4,7;3,39;4,69;2,6
24/04/2017;38;OVEJA;6980;4;19;6,8;1,036;16,81;6,18;4,55;5,13;3,7
24/04/2017;18;VACA;25320;5,2;15;6,82;1,03;12,11;3,09;3,3;4,96;2,31
24/04/2017;39;CABRA;3460;5,7;13;6,81;1,032;14,37;5,15;3,51;4,87;2,69
24/04/2017;1;CABRA;24880;5,8;14;6,78;1,032;13,9;4,98;3,42;4,75;2,52
24/04/2017;18;VACA;25280;7,2;16;6,76;1,03;12,63;3,33;3,51;4,99;2,52
24/04/2017;36;CABRA;15140;5;14;6,78;1,032;14,3;5,11;3,56;4,8;2,79
24/04/2017;1;CABRA;25400;3,5;14;6,78;1,032;13,57;4,6;3,55;4,71;2,66
24/04/2017;1;CABRA;25800;3,5;14;6,78;1,032;14;4,99;3,45;4,8;2,59
24/04/2017;41;CABRA;4380;0;0;0;1,032;NA;NA;NA;NA;NA
25/04/2017;1;CABRA;26000;4,9;14;6,81;1,032;13,44;4,47;3,58;4,7;2,68
25/04/2017;22;VACA;27500;4,5;15;6,84;1,03;12,41;3,5;3,22;4,95;2,3
25/04/2017;1;CABRA;12560;4;14;6,82;1,032;13,57;4,61;3,42;4,78;2,58
25/04/2017;20;VACA;25960;5,4;15;6,82;1,03;12,41;3,5;3,28;4,85;2,34
25/04/2017;18;VACA;25540;5,6;16;6,783;1,03;12,31;3,05;3,51;5,03;2,5
25/04/2017;21;VACA;25580;4,5;15;6,8;1,03;12,28;3,27;3,26;4,96;2,34
25/04/2017;23;VACA;24960;5,3;15;6,81;1,03;12,47;3,49;3,26;4,97;2,35
25/04/2017;50;OVEJA;13980;5;21;6,75;1,036;17,7;6,6;5,4;4,92;4,21
25/04/2017;41;OVEJA;3280;5,1;20;6,8;1,036;17,61;6,77;5,28;4,8;4,09
25/04/2017;40;CABRA;5360;5,9;14;6,82;1,032;14,02;4,92;3,49;4,87;2,69
25/04/2017;40;OVEJA;4900;6,3;20;6,8;1,036;17,76;7,06;4,9;4,91;3,89
25/04/2017;42;CABRA;3560;7,5;14;6,82;1,032;13,59;4,76;3,42;4,68;2,59
25/04/2017;42;OVEJA;4960;5,5;20;6,78;1,036;17,96;7,05;5,37;4,78;4,21
25/04/2017;43;CABRA;7100;4;15;6,81;1,032;13,26;4,25;3,5;4,83;2,66
25/04/2017;32;VACA;23860;4;15;6,8;1,03;12,31;3,41;3,24;4,93;2,31
25/04/2017;26;VACA;7880;4,8;16;6,77;1,03;11,9;3,09;3,15;4,87;2,19
25/04/2017;25;VACA;24780;6,3;15;6,78;1,03;13,02;4;3,33;4,87;2,36
25/04/2017;45;CABRA;13120;4;15;6,8;1,032;13,08;4,3;3,38;4,71;2,55
25/04/2017;1;OVEJA;3080;7,5;19;6,78;1,036;16,32;6,13;4,86;4,62;3,67
25/04/2017;37;CABRA;3920;4;15;6,8;1,032;13,66;4,69;3,52;4,67;2,67
25/04/2017;39;OVEJA;9220;4,9;19;6,81;1,036;17,12;6,52;4,98;4,83;3,96
25/04/2017;38;CABRA;8560;6;14;6,81;1,032;13,33;4,55;3,43;4,66;2,56
25/04/2017;38;OVEJA;3700;5,9;19;6,8;1,036;16,21;5,54;5,15;4,91;4
25/04/2017;1;CABRA;25100;4;15;6,81;1,032;13,51;4,55;3,55;4,69;2,65
26/04/2017;1;CABRA;25520;5;14;6,82;1,032;13,45;4,57;3,49;4,73;2,62
26/04/2017;21;VACA;26180;3,8;15;6,82;1,03;12,29;3,3;3,25;4,96;2,34
26/04/2017;18;VACA;25940;5,3;15;6,83;1,03;12,14;3,13;3,29;4,98;2,36
26/04/2017;18;VACA;25980;6,6;15;6,79;1,03;12,65;3,44;3,47;4,99;2,5
26/04/2017;24;VACA;12700;4,1;15;6,78;1,03;11,97;3,28;3,06;4,83;2,17
26/04/2017;24;VACA;6080;4;15;6,8;1,03;12,08;3,09;3,26;4,99;2,33
26/04/2017;26;VACA;6220;4;15;6,81;1,03;12;3,14;3,15;4,91;2,25
26/04/2017;40;OVEJA;6620;5,4;18;6,83;1,036;17,77;6,98;5,07;4,92;3,98
26/04/2017;41;CABRA;8560;4,4;14;6,82;1,032;13,38;4,46;3,34;4,9;2,56
26/04/2017;32;VACA;23900;5,8;15;6,78;1,03;12;3,26;3,12;4,85;2,2
26/04/2017;43;OVEJA;4860;5;19;6,81;1,036;16,81;5,66;5,51;4,89;4,36
26/04/2017;42;OVEJA;9200;6;19;6,81;1,036;16,52;5,45;5,32;5,01;4,19
26/04/2017;25;VACA;25100;5,7;15;6,8;1,03;12,58;3,58;3,25;4,99;2,37
26/04/2017;1;CABRA;25800;4,2;15;6,81;1,032;13,94;4,9;3,46;4,78;2,59
26/04/2017;38;CABRA;1380;5,7;14;6,82;1,032;13,4;4,52;3,43;4,72;2,65
26/04/2017;38;OVEJA;8180;5;20;6,78;1,036;16,54;5,93;4,51;5,17;3,67
26/04/2017;39;CABRA;2740;5;14;6,8;1,032;13,92;4,91;3,37;4,88;2,58
26/04/2017;36;CABRA;15660;5,9;14;6,78;1,032;14,15;5,22;3,4;4,7;2,61
26/04/2017;1;CABRA;24280;4,5;14;6,82;1,032;14,05;5,02;3,49;4,8;2,6
27/04/2017;22;VACA;26140;5,5;15;6,8;1,03;12,43;3,47;3,24;4,96;2,32
27/04/2017;21;VACA;28900;3,2;15;6,81;1,03;12,43;3,38;3,27;4,97;2,34
27/04/2017;18;VACA;26320;4,6;15;6,83;1,03;11,92;3,08;3,26;4,94;2,29
27/04/2017;18;VACA;25400;5,6;15;6,79;1,03;12,56;3,3;3,47;5,02;2,47
27/04/2017;18;VACA;24680;6;15;6,78;1,03;12,73;3,49;3,48;4,95;2,48
27/04/2017;18;VACA;25060;5,7;15;6,77;1,03;12,62;3,39;3,46;5,02;2,47
27/04/2017;50;OVEJA;14040;4,7;21;6,76;1,036;17,66;6,56;5,35;4,92;4,19
27/04/2017;41;OVEJA;6400;5;18;6,82;1,036;17,54;6,67;5,22;4,91;4,09
27/04/2017;43;CABRA;5660;5,1;14;6,82;1,032;13,46;4,48;3,51;4,77;2,68
27/04/2017;40;CABRA;5460;4,6;14;6,79;1,032;13,92;4,84;3,44;4,86;2,67
27/04/2017;40;OVEJA;4700;6,3;19;6,82;1,036;17,88;7,12;4,95;4,91;3,91
27/04/2017;42;CABRA;8000;4,8;13;6,82;1,032;13,85;4,81;3,43;4,85;2,6
27/04/2017;42;OVEJA;5180;5,6;19;6,75;1,036;17,94;7,04;5,36;4,77;4,21
27/04/2017;32;VACA;25760;3,8;15;6,76;1,03;12,35;3,42;3,22;4,95;2,3
27/04/2017;39;OVEJA;9700;5,3;20;6,75;1,036;17,24;6,53;5;4,88;3,98
27/04/2017;25;VACA;23920;5,7;15;6,8;1,03;13,06;4,01;3,34;4,88;2,42
27/04/2017;45;CABRA;12060;5,5;13;6,85;1,032;13,23;4,38;3,41;4,75;2,59
27/04/2017;1;OVEJA;4160;2,6;19;6,81;1,036;16,91;6,22;4,97;4,89;3,92
27/04/2017;37;CABRA;4040;4;15;6,8;1,032;13,72;4,74;3,56;4,69;2,74
27/04/2017;24;VACA;15400;4,2;14;6,84;1,03;12,04;3,32;3,07;4,86;2,21
27/04/2017;26;VACA;6780;4,8;15;6,8;1,03;12,03;3,09;3,19;4,96;2,3
27/04/2017;38;CABRA;7780;4,9;13;6,85;1,032;13,56;4,64;3,48;4,75;2,61
27/04/2017;38;OVEJA;5420;4,2;19;6,82;1,036;16,48;5,89;5,04;4,84;3,94
27/04/2017;42;OVEJA;6080;4;20;6,8;1,036;18,57;7,61;5,22;4,77;4,13
27/04/2017;42;CABRA;4680;5;14;6,78;1,032;13,28;4,45;3,35;4,74;2,54
27/04/2017;1;CABRA;25400;4,5;14;6,82;1,032;13,92;4,98;3,4;4,75;2,54
27/04/2017;1;CABRA;25800;4;14;6,82;1,032;14,01;5,05;3,41;4,81;2,54
28/04/2017;20;VACA;24180;5,1;15;6,82;1,03;12,45;3,41;3,26;4,97;2,34
28/04/2017;22;VACA;28460;5,8;15;6,84;1,03;12,44;3,45;3,25;4,94;2,33
28/04/2017;18;VACA;25100;4,7;15;6,81;1,03;12,79;3,5;3,48;5;2,51
28/04/2017;18;VACA;25520;5,6;15;6,83;1,03;12,66;3,35;3,49;5,01;2,51
28/04/2017;21;VACA;28860;3,3;15;6,83;1,03;12,52;3,41;3,29;5;2,38
28/04/2017;23;VACA;24320;5,2;15;6,82;1,03;12,71;3,66;3,27;4,98;2,35
28/04/2017;1;CABRA;12140;6,8;14;6,82;1,032;13,65;4,68;3,43;4,82;2,61
28/04/2017;26;VACA;6340;3,8;16;6,84;1,03;11,98;3,14;3,15;4,89;2,22
28/04/2017;24;VACA;11880;4,5;16;6,84;1,03;12,21;3,41;3,14;4,86;2,26
28/04/2017;24;VACA;5860;3,7;16;6,87;1,03;12,16;3,16;3,27;4,95;2,34
28/04/2017;40;OVEJA;7880;4,7;18;6,85;1,036;18,01;7,2;5,1;4,9;3,99
28/04/2017;41;CABRA;8320;4,4;13;6,86;1,032;13,41;4,5;3,34;4,9;2,55
28/04/2017;32;VACA;24200;5;15;6,8;1,03;12,31;3,43;3,2;4,88;2,26
28/04/2017;43;OVEJA;5180;5,5;19;6,84;1,036;17,12;5,97;5,51;4,87;4,35
28/04/2017;25;VACA;24940;5;15;6,81;1,03;12,67;3,63;3,28;4,97;2,37
28/04/2017;42;OVEJA;9160;4,5;19;6,83;1,036;16,57;5,41;5,36;5,02;4,22
28/04/2017;38;CABRA;1220;5,3;13;6,86;1,032;13,38;4,51;3,46;4,69;2,66
